Phenotype,Network_score
"Congenital absence, atresia and stenosis of anus without fistula",0.00035789220107131515
Papillary mucinous cystadenoma,0.00035578797516433214
cardiac complication during procedure,0.00034525015596276437
Chest heaviness,0.00034485515292698746
injury; vestibulocochlear nerve (n.VIII),0.00034229488261043904
Paleocerebellar aplasia,0.0003419383446501809
Disorder of right lower extremity,0.00033775821389167007
Zolpidem overdose,0.0003347707256427197
Mouth movement impaired,0.0003330327053035757
rupture; retina,0.00032574801347173816
"Displaced other extraarticular fracture of right calcaneus, subsequent encounter for fracture with nonunion",0.000325305654223617
Chronic lymphocytic leukemia stage A(I),0.00032417961834773186
"Subluxation of interphalangeal joint of unspecified lesser toe(s), subsequent encounter",0.00032410943976665836
injury to long bones due to birth trauma,0.00032052705745968553
"Type 2 diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",0.00032040812653680306
"Displaced fracture of second metatarsal bone, unspecified foot, initial encounter for open fracture",0.00031891509007083915
contusion with intact skin of multiple locations of shoulder and upper arm,0.0003189134833712999
PAX5 Positive,0.00031561723727877093
"Continuing pregnancy after spontaneous abortion of one fetus or more, first trimester, not applicable or unspecified",0.00031235302765670746
"Chorioretinal scars after surgery for detachment, unspecified eye",0.00031235302765670746
"skin; disorder, complicating pregnancy",0.0003119724409357859
"Nondisplaced fracture of middle phalanx of left middle finger, sequela",0.00030971691548746625
Triamterene and thiazide diuretic adverse reaction,0.0003091759235525202
Open bite of unspecified great toe with damage to nail,0.0003073766367109116
"Fracture of orbital floor, right side, subsequent encounter for fracture with nonunion",0.0003073766367109116
"Open bite, left hip, subsequent encounter",0.0003065160351295901
Crushed between ship and wharf,0.0003028123468226013
"Legal intervention involving injury by explosive shell, bystander injured",0.0003028123468226013
"Displaced fracture of epiphysis (separation) (upper) of left femur, initial encounter for open fracture type I or II",0.0003007121003570647
"abuse; herbal or folk remedies, non-dependent",0.0002998399246112649
"Lead-induced chronic gout, unspecified shoulder, with tophus (tophi)",0.0002998257843906401
Attempt suicide - car exhaust,0.0002998257843906401
Blackfly bite,0.0002996268286266677
Toxic effect of silicone,0.0002996268286266677
open anterior dislocation of left elbow,0.0002996268286266677
neoplasm of thoracic duct,0.0002996268286266677
"Unspecified occupant of three-wheeled motor vehicle injured in collision with other nonmotor vehicle in nontraffic accident, sequela",0.0002996268286266677
Massive epicranial subaponeurotic hemorrhage due to birth trauma,0.0002996268286266677
lymph node malignant lymphoma follicular grade 2 intrapelvic,0.0002996268286266677
Iliac artery restenosis,0.0002996268286266677
easy bleeding tendency which restarts after having stopped,0.0002996268286266677
Complex regional pain syndrome type I of right lower limb,0.0002996268286266677
cellular leiomyoma of uterus,0.0002996268286266677
"Subluxation of other parts of unspecified shoulder girdle, initial encounter",0.0002996268286266677
Amiodarone overdose,0.0002996268286266677
"Crushing injury of left foot, initial encounter",0.0002966032998833625
Organophosphate pesticide allergy,0.0002955270562242324
"Other secondary chronic gout, unspecified ankle and foot",0.00029264478489584374
Malignant Mouse Gallbladder Neoplasm,0.00029264478489584374
Prominence of the zygomatic bone,0.000290933483352831
"DEAFNESS, AUTOSOMAL RECESSIVE 88",0.00028910168879416076
Right otitis media - supp,0.00028657479218008195
lower back pain unchanged with walking,0.0002857255302357938
"Fracture of unspecified part of neck of left femur, subsequent encounter for closed fracture with delayed healing",0.0002844045263064877
genitourinary tuberculosis TB (+) other way (-) bacteriology (-) histology,0.0002809620889448882
B-large cell anaplastic Lymphoma (Kiel Classification),0.0002791220453888625
"Collision between animal being ridden and other object, fixed, movable or moving, not set in motion by motor vehicle, railway train or aircraft, pedestrian injured",0.0002768239392851023
Renal Osteodystrophy,0.00027616809996927036
Skin involvement in bacterial endocarditis,0.0002736389616659289
"Unspecified thoracic, thoracolumbar and lumbosacral intervertebral disc disorder",0.00027356468600148805
"Legal intervention involving injury by explosive shell, law enforcement official injured, subsequent encounter",0.0002706266517511079
nonfollicular lymphoma of intra-abdominal lymph nodes,0.0002676460102572659
"Strain of intrinsic muscle, fascia and tendon of left ring finger at wrist and hand level, sequela",0.00026585278581220986
Deaf-Blind Syndromes,0.00026585278581220986
Congenital atrophy of inner granular layer of cerebellum,0.0002650309372995691
Pain co-occurrent and due to varicose veins of left leg,0.00026371212332163403
Vaccination site paresthesia,0.0002592569546676561
lymph node malignant lymphoma follicular grade 3b intrapelvic,0.0002587914736602452
"Retrobulbar neuritis, bilateral",0.0002569060570991592
Swine influenza virus (viruses that normally cause infections in pigs),0.0002569060570991592
Estrogen receptor gene overexpression,0.0002566544497305998
"Maternal care for other abnormalities of cervix, second trimester",0.00025484584361760965
"neurilemoma; malignant, vestibulocochlear nerve (N.VIII)",0.0002548349143935579
Vulvar Inverted Follicular Keratosis,0.0002546829430586881
"Other disorders of external ear in diseases classified elsewhere, bilateral",0.00025349843834658977
Chromosome Markers,0.0002480352488808295
Pyrethroid pesticides allergy,0.0002475720876196777
Adverse reaction to antidiabetic drug,0.00024662997496062574
ECG: no myocardial infarction,0.00023806507039098677
Hypochloremia (disorder),0.00023729152388234656
Ipecacuanha adverse reaction,0.0002364999114079477
Staphylococcus aureus septicaemia,0.0002361399787622509
Allergy to crisantaspase,0.0002361399787622509
Lymphoma with spill,0.00023286591510755496
noxious influence from other noxious substance via placenta or breast milk,0.0002313988435138714
Accidental pilocarpine overdose,0.0002313134623034861
apathetic hyperthyroidism with thyrotoxic crisis or storm,0.0002313134623034861
"Unspecified open wound, left thigh",0.0002313134623034861
Allergy to cefotaxime,0.0002313134623034861
"Hdl Deficiency, Type 2",0.0002313134623034861
"Unspecified injury of flexor muscle, fascia and tendon of other finger at wrist and hand level, subsequent encounter",0.0002313134623034861
gravid with Shirodkar suture with cervical incompetence,0.0002276782565163588
"Train collision with gates, passenger injured (event)",0.00022438662870876482
Other specified sprain of unspecified wrist,0.00021933134110974152
"rheumatic; myocarditis, active or acute, with chorea (acute) (rheumatic) (Sydenham)",0.00021908238215253837
"injury; superficial, external auditory canal",0.00021898628289494793
Torus fracture of lower end of unspecified humerus,0.00021898628289494793
Secondary non-active dental caries extending into enamel,0.00021896702578028582
displaced fracture of distal phalanx of finger,0.00021835058049989148
"Strain of flexor muscle, fascia and tendon of left little finger at wrist and hand level, sequela",0.00021835058049989148
Unilateral recurrent simple femoral hernia,0.00021776075832207555
"Nondisplaced fracture of middle phalanx of right little finger, sequela",0.00021300743997179113
Readiness to learn,0.00020897580725107195
"Laceration with foreign body of unspecified toe(s) without damage to nail, sequela",0.00020848263921074378
feeling like screaming,0.00020840764607235216
intravenous catheter culture Klebsiella,0.00020578568421108264
"Nondisplaced segmental fracture of shaft of humerus, left arm, subsequent encounter for fracture with routine healing",0.00020379453289735017
"Open bite, left ankle, initial encounter",0.00020372339247850922
"Terrorism involving destruction of aircraft, civilian injured, initial encounter",0.00020151222688759673
Bacteria identified &#x7C; Lower respiratory specimen &#x7C; Microbiology,0.00020071523402005208
Polyp in nasopharynx,0.00020024482423115883
Cortical blindness of right side of brain,0.00019980183157119859
"Other synovitis and tenosynovitis, right thigh",0.00019442920557889452
Secondary thrombocytopenic purpura,0.0001927506292524936
"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, sequela",0.0001913756021483078
Bilateral pars planitis,0.00018996044845075857
"Fracture of subcondylar process of left mandible, subsequent encounter for fracture with nonunion",0.0001881900218799177
Derangement of anterior horn of lateral meniscus of right knee,0.00018727656147486847
COLON NOS CANCER ADENOCARCINOMA METASTATIC,0.00018711284456210972
Abnormality of digestive system physiology,0.00018632171015255856
foot/feet strain,0.0001859279614426255
gout of knee,0.00018558670234317706
open fracture of middle third of left eleventh rib,0.00018526709720915964
Combined Oxidative Phosphorylation Deficiency 2,0.00018129907567877385
Bile duct calculus with no mention of cholecystitis and with obstruction,0.0001801278048918273
"Other chronic osteomyelitis, humerus",0.00017696120110961028
"Pedal cycle passenger injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, subsequent encounter",0.00017696120110961028
Ulcer of cornea of left eye,0.0001750304614974262
congenital absence of both ear lobes,0.00017466054406369051
Deprivation of nourishment of elderly person,0.00017272446498515386
Chronic viral hepatitis B with hepatitis D,0.00016886105280187598
"MYASTHENIC SYNDROME, CONGENITAL, 22",0.00016886105280187598
Unstable keratoconus of left eye,0.00016765455556729097
tuberculous myelitis TB (+) other way (-) bacteriology (-) histology,0.00016765455556729097
"Unspecified fracture of unspecified wrist and hand, initial encounter for closed fracture",0.00016758757332669603
"Laceration with foreign body of unspecified great toe with damage to nail, subsequent encounter",0.00016743708367481452
anaplastic large cell lymphoma of peritoneum,0.00016612377865605802
Constitutional eosinopenia,0.00016606229705227164
"Parathyroid cancer, adult",0.00016606229705227164
"Unspecified fracture of left calcaneus, initial encounter for closed fracture",0.0001657127340822766
Disorder of bony orbit,0.00016481211251214884
"Unspecified sprain of right ring finger, initial encounter",0.00016120223688557774
Pseudoglioma,0.00016068914736077004
Dactinomycin overdose,0.00015829374805957666
De La Chapelle Dysplasia,0.0001574255050527686
"DIABETES MELLITUS, INSULIN-DEPENDENT, 3",0.0001572966750808657
"Unspecified open wound, unspecified hip, sequela",0.0001572966750808657
contusion of left chest wall with intact skin surface,0.0001572966750808657
Chronic cervical lymphadenitis,0.00015684281332747335
"Nondisplaced midcervical fracture of left femur, subsequent encounter for closed fracture with routine healing",0.00015660335651279002
Acute hepatopathy,0.00015520660163526498
"Secondary hyperparathyroidism, non-renal",0.00015520660163526498
Unspecified sprain of left foot,0.00015520660163526498
"maternal endocrine, nutritional, or metabolic diseases complicating pregnancy, second trimester",0.00015143962952477553
"Open bite of unspecified toe(s) without damage to nail, subsequent encounter",0.00015108084364800088
lithemia,0.00015041933641969492
"Pedestrian on roller-skates injured in collision with pedal cycle in nontraffic accident, sequela",0.00015003165340478992
Perimenopause,0.00014990219431689072
Passenger in three-wheeled motor vehicle injured in collision with other nonmotor vehicle in traffic accident,0.00014950699222951281
"Epilepsy, Benign Neonatal, 1, Atypical Severe",0.00014950699222951281
MET NP_000236.2:p.V1070M,0.00014849794671235297
"Other secondary gout, left elbow",0.00014726036638992653
Other bacterial intestinal infections,0.00014726036638992653
Methyclothiazide adverse reaction,0.0001465128557445704
"Merkel cell carcinoma of left lower eyelid, including canthus",0.0001448785764745406
Atherosclerosis of left iliac artery,0.00014435942574750677
rectum; tuberculous (manifestation),0.00014413246529944824
"Unspecified sprain of left thumb, sequela",0.00014248825110988727
Agenesis and aplasia of uterus,0.0001420594550709036
"Nondisplaced fracture of navicular [scaphoid] of left foot, initial encounter for closed fracture",0.0001420594550709036
"maternal nervous system disease complicating pregnancy, first trimester",0.00014163254800872901
Intractable headache following trauma,0.00014087803664769455
Congenital hereditary endothelial dystrophy type 2,0.00014065141069385272
"Dyspnea, class III",0.00014031966630158657
"Nondisplaced fracture of epiphysis (separation) (upper) of right femur, subsequent encounter for closed fracture with malunion",0.00013980173812003073
poisoning hydrogen cyanide,0.00013980173812003073
CEREBRAL FRONTO_PARIETAL SUBDURAL HEMATOMA,0.00013980173812003073
dislocation of left knee,0.00013980173812003073
"Papyraceous fetus, third trimester, other fetus",0.00013980173812003073
Myelopathic Muscular Atrophy,0.00013980173812003073
poisoning hydrogen cyanide accidental,0.00013980173812003073
Peripheral pulmonary artery A/V aneurysm,0.00013920189030591887
"Motorcycle passenger injured in noncollision transport accident in traffic accident, initial encounter",0.00013757410972503923
Peroxisomal Disorders,0.00013549643350151757
Furosemide overdose,0.00013549643350151757
Mesenchymal hamartoma,0.00013540015662842644
Clinical malaria,0.00013540015662842644
Major Depressive Disorder 1,0.00013429489689665192
Pellucid marginal degeneration of cornea of left eye,0.0001335602592659549
"maternal nervous system disease complicating pregnancy, childbirth, and puerperium",0.00013240770948374288
Pedestrian on roller-skates injured in collision with two- or three-wheeled motor vehicle in traffic accident,0.000132252090066636
septic thrombophlebitis of left thigh,0.00013077091593017163
Cellulitis of left forearm,0.00012965171716065388
"Flail joint, right wrist",0.00012804227139823695
neoplasm of soft tissue of calf,0.00012795046526781223
Mebendazole adverse reaction,0.00012795046526781223
"Flat foot [pes planus] (acquired), unspecified foot",0.00012664625214764609
gradual onset of elbow joint pain,0.00012656787503223692
"Tuberculosis of adrenal glands, tubercle bacilli found (in sputum) by microscopy",0.0001265424515224623
"Heatstroke and sunstroke, sequela",0.00012532755590423123
"Puncture wound without foreign body, unspecified hip",0.00012505523279572478
Toxic effect of formaldehyde,0.00012286522083432153
"Large cell lymphoma, lymph nodes of multiple sites",0.00012226825173861832
California serogroup virus non-neuroinvasive disease,0.00012219033444957496
Other disorders of urethra and urinary tract,0.00012091427372631339
Edema of right upper arm,0.00012074965129115449
"Nondisplaced fracture of cuboid bone of left foot, initial encounter for closed fracture",0.00011920026837277959
congenital malformation syndromes affecting multiple systems,0.00011880593110452388
Malignant neoplasm of other specified sites of nasopharynx stage III,0.00011871465049945242
Allergy to dactinomycin,0.00011846900464048237
"Rupture of synovium, unspecified toe(s)",0.00011837773772789567
Scirrhous carcinoma of the rectum stage IV,0.00011834859885432969
"Displaced fracture of first metatarsal bone, unspecified foot, subsequent encounter for fracture with delayed healing",0.00011780296692328763
chemical intrauterine disorder,0.00011756142343739063
Unilateral bronchospasm,0.00011711408174796838
"Military operations involving indirect blast effect of nuclear weapon, military personnel",0.00011578282877640929
"Luxation of globe, bilateral",0.00011573946526222172
"muscle; injury, superficial",0.00011502232173531413
pyelonephritis; tuberculous (manifestation),0.00011502232173531413
"Displaced other extraarticular fracture of unspecified calcaneus, sequela",0.00011500936479999545
Cryptosporidiosis associated with AIDS,0.00011428212082300412
Allergy to gelatin,0.00011257551879182514
"Coloboma of optic disc, left eye",0.00011252408906932197
"Unspecified fracture of right calcaneus, subsequent encounter for fracture with nonunion",0.00011191883318358287
Aortic root finding,0.00011026385229746956
"Pedestrian injured in traffic accident involving military vehicle, initial encounter",0.00010936445595532881
"Nondisplaced fracture of body of left calcaneus, subsequent encounter for fracture with malunion",0.00010936445595532881
Pedestrian injured in traffic accident involving other motor vehicles,0.00010936445595532881
"Nondisplaced fracture of first metatarsal bone, left foot, subsequent encounter for fracture with routine healing",0.00010895515313445091
Lutz Richner Landolt syndrome,0.00010877898166203559
"Deaf nonspeaking, not elsewhere classified",0.00010877898166203559
"Fracture of ramus of mandible, unspecified side, sequela",0.00010877898166203559
Stage IIIB Cervical Cancer FIGO 2018,0.00010877898166203559
Stage I Nasopharyngeal Carcinoma,0.00010877898166203559
"Crushed by lifeboat after abandoning ship, docker or stevedore injured",0.00010820071329983338
Intentional acetazolamide overdose,0.00010748478779003587
Postural drop in blood pressure,0.00010717981895980246
tuberculosis of glottis bacteriology and histology unknown,0.00010614348207479137
"Dislocation of jaw, bilateral, initial encounter",0.00010509037504511873
"Motor vehicle traffic accident involving collision with another motor vehicle, disabled, pedal cyclist injured",0.00010447082244688339
"Motor vehicle traffic accident involving collision with another motor vehicle, disabled, pedestrian injured",0.0001044485806491938
"Complete traumatic transphalangeal amputation of right index finger, subsequent encounter",0.0001040669017531268
"Unspecified injury of unspecified muscle and tendon at ankle and foot level, left foot",0.00010385286451866093
Mouse Plasma Cell Dyscrasia,0.00010385286451866093
"major laceration of liver with open wound into abdominal cavity (greater than 10 cm long, greater than 3 cm deep)",0.00010385286451866093
"Chromosome 11, Partial Trisomy 11q21-qter",0.00010237983305628345
Bilateral benign neoplasm of ovaries,0.00010209154433093343
"Fracture of subcondylar process of mandible, unspecified side, subsequent encounter for fracture with delayed healing",0.00010175919413374704
Immune Complex Diseases,0.00010158009772776738
Superficial inflammatory acne vulgaris,0.00010141712632350047
neoplasm of L2-L3 intervertebral disc,0.00010126176793744004
male erectile dysfunction following simple prostatectomy,0.00010126176793744004
Acquired abnormality of atrium,9.974447095347874e-05
Open fracture of distal end of right femur,9.94419249267038e-05
Loose body in unspecified shoulder,9.736666511662726e-05
Congenital undergrowth of distal part of limb (& lower limb),9.697393769940266e-05
Hyperplastic cholecystopathy,9.697393769940266e-05
"Other calcification of muscle, right thigh",9.660878195906955e-05
Pedestrian on ice-skates injured in collision with other nonmotor vehicle in nontraffic accident,9.586595971749583e-05
grade 2 nodular sclerosing Hodgkin's lymphoma of renal pelvis,9.586595971749583e-05
Sertoli-Leydig Cell Tumor,9.557155109832786e-05
Mitomycin overdose of undetermined intent,9.530499294899464e-05
Failure of surgically constructed arteriovenous fistula,9.48976591171403e-05
Peritoneal dialysis solution allergy,9.448808208762237e-05
tuberculosis; lupus vulgaris,9.37936240158234e-05
"Open bite, unspecified foot, subsequent encounter",9.37936240158234e-05
Neutrophilic dermatosis,9.293632059419668e-05
"Crushing injury of right foot, sequela",9.272844353202748e-05
neoplasm of left fifth costal cartilage,9.171123756855236e-05
Allergy to glycerin,9.16959220203234e-05
Human Coprophagia,9.16959220203234e-05
Epstein-Barr virus IgM antibody negative,9.16959220203234e-05
neoplasm of T2 vertebra,9.133535010153899e-05
Non-traumatic hematoma of skin and subcutaneous tissue,9.066961229685602e-05
Alveolar mandibular hyperplasia,9.062386334075612e-05
Partial deletion of the long arm of the Y chromosome,9.062386334075612e-05
FACE SKIN HEMANGIOMA,9.018014878911674e-05
Radiation-Induced Mosaicism,8.904133432051011e-05
Erythromycin overdose,8.828785176585077e-05
"Medical abortion, incomplete, complicated by embolism",8.819266065071413e-05
synovitis of right foot,8.795388805951669e-05
hemorrhage of right superior renal artery,8.719699423591865e-05
"Papillary carcinoma, Warthin-like",8.714250912301073e-05
Lesion of right upper arm bone,8.600742660223233e-05
"Traumatic rupture of collateral ligament of unspecified finger at metacarpophalangeal and interphalangeal joint, initial encounter",8.553680932156044e-05
Supernumerary permanent mandibular left first premolar tooth,8.553680932156044e-05
"Pedestrian on ice-skates injured in collision with two- or three-wheeled motor vehicle, unspecified whether traffic or nontraffic accident",8.285477022872042e-05
nonfollicular lymphoma of lymph nodes of inguinal region and lower limb,8.162064538479492e-05
Adhesions of biliary tree,8.14693103177771e-05
Splenomegaly Syndrome With Splenic Germinal Center Hypoplasia And Reduced Circulating T-Helper Cells,8.142170334743425e-05
"Laceration with foreign body of right great toe with damage to nail, sequela",8.05121287551432e-05
Open wound of head (& [face]),8.043320663295065e-05
"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",7.966002009004818e-05
neoplasm of pretracheal lymph node,7.941523159811136e-05
food toxicity plants,7.826694622866775e-05
hematoma; complicating delivery,7.712371927816223e-05
Filtration process,7.609920202477208e-05
"Motorcycle passenger injured in collision with heavy transport vehicle or bus in traffic accident, sequela",7.603008736706014e-05
Necrotic enterocolitis,7.588087803734949e-05
"Subluxation of unspecified interphalangeal joint of right ring finger, initial encounter",7.578418648751616e-05
ERYTHROKERATODERMIA VARIABILIS ET PROGRESSIVA 3,7.452734986910421e-05
"Ankylosis, right hip",7.425098097437587e-05
"Animal-drawn vehicle accident involving being knocked down by animal-drawn vehicle, pedestrian injured",7.425098097437587e-05
"Nondisplaced fracture of middle phalanx of other finger, sequela",7.391490035730191e-05
Anti-DNA antibodies positive result,7.309841590472945e-05
nevus; site canthus,7.130944876616943e-05
Hepatitis chronic active (immune),7.039796543278581e-05
contusion with intact skin of right side of head,6.905445565759447e-05
Bilateral medial epicondylitis of elbows,6.905445565759447e-05
Mantle zone lymphoma stage II,6.89210342276932e-05
"Small cell B-cell lymphoma, lymph nodes of inguinal region and lower limb",6.83875694233124e-05
Visceral decompression injury,6.792035156403061e-05
collier's; asthma,6.738239296221982e-05
cutaneous T-cell lymphoma of lymph nodes,6.674140298989351e-05
Amanita muscaria poisoning,6.673179286374078e-05
"Motor vehicle traffic accident unspecified, passenger on motor cycle injured",6.655575016549074e-05
"Displaced fracture of first metatarsal bone, unspecified foot, subsequent encounter for fracture with nonunion",6.639991244150268e-05
Spontaneous hematoma of spinal cord,6.477881056811448e-05
Papuloerythematous drug eruption,6.451673438333193e-05
"Person on outside of car injured in collision with sport utility vehicle in nontraffic accident, sequela",6.233726359955761e-05
neoplasm of dura mater of cerebral meninges,6.201046839038958e-05
Significant coronary bypass graft disease,6.19427227507454e-05
Allergy to azithromycin,6.193936150597995e-05
perpetrator of adult sexual abuse,6.193936150597995e-05
Chang Davidson Carlson syndrome,6.190726326345498e-05
BETA AGONIST INTOLERANCE,6.190726326345498e-05
"Other synovitis and tenosynovitis, unspecified thigh",6.178139432362617e-05
"Exertional heatstroke, subsequent encounter",6.170120448327048e-05
Fracture of trapezium of wrist,6.15020451135237e-05
"Motor vehicle nontraffic accident involving fall while boarding or alighting from motor vehicle, except off-road motor vehicle, not on public highway, unspecified person injured",6.01197034537785e-05
"Unspecified subluxation of right shoulder joint, initial encounter",6.01197034537785e-05
peripheral vascular disease due to other disease,5.9592058048340435e-05
Narrowing of external auditory meatus,5.9592058048340435e-05
Allergy to piperacillin,5.9446423961619046e-05
gastrointestinal tract; deformity,5.9446423961619046e-05
"Crushing injury of right wrist and hand, sequela",5.923699829113964e-05
"Legal intervention involving injury by tear gas, suspect injured, initial encounter",5.840031944765163e-05
Poison &/ or toxic effect &/or other injury,5.840031944765163e-05
plasmacytoma of intrahepatic bile duct,5.8319425206284227e-05
Deficiency of selenium AND/OR vitamin E,5.7616290906771645e-05
"Displaced fracture of middle phalanx of right ring finger, subsequent encounter for fracture with nonunion",5.7374596041738084e-05
Friend leukemia,5.690153976785071e-05
Carnitine deficiency due to hemodialysis,5.627700982402075e-05
Nervous tissue nevus,5.616422746784476e-05
"Epilepsy, Tonic",5.613969296760512e-05
Neonatal dermatosis due to maternally-acquired antibody,5.613969296760512e-05
Puncture wound and foreign body of ankle,5.613969296760512e-05
"Person boarding or alighting a motorcycle injured in collision with pedestrian or animal, subsequent encounter",5.534985835381593e-05
giant cell and spindle cell carcinoma of liver,5.534985835381593e-05
"Strain of unspecified muscle and tendon at ankle and foot level, unspecified foot, subsequent encounter",5.5242451733583934e-05
"Bronchiolitis, Viral",5.403919004889504e-05
"atrophy of optic disc, left eye",5.382281179661479e-05
"Crushing injury of unspecified wrist and hand, sequela",5.354985499446834e-05
Displaced fracture of medial cuneiform of left foot,5.352792285069845e-05
"Person on outside of three-wheeled motor vehicle injured in collision with railway train or railway vehicle in nontraffic accident, initial encounter",5.2853438603659675e-05
Flatulence &/or wind (& [symptom: [belching] or [bloating] or [eructation] or [flatulence] or [wind]]),5.2553341933188344e-05
Bilateral recurrent irreducible femoral hernia,5.2553341933188344e-05
"Other hallucinogen use disorder, severe, with other hallucinogen-induced depressive disorder",5.129342738358271e-05
"Crushing injury of right wrist and hand, initial encounter",5.033451654586174e-05
"Hypopyon, bilateral",4.966902643383243e-05
Disorder caused by synthetic cannabinoid use,4.966902643383243e-05
"Pedestrian with other conveyance injured in collision with two- or three-wheeled motor vehicle in nontraffic accident, sequela",4.95991015023305e-05
Medroxyprogesterone adverse reaction,4.946870137414007e-05
"nephrotic; syndrome, maternal, affecting fetus",4.946870137414007e-05
Autonomic neuropathy of colon,4.946870137414007e-05
Skin reaction irritant,4.784860913659183e-05
Histopathology finding,4.721264427455677e-05
Multiple lacunar infarcts,4.7057208555493954e-05
"Salter-Harris Type III physeal fracture of right metatarsal, initial encounter for closed fracture",4.6956750364731724e-05
"MENTAL RETARDATION, X-LINKED 23",4.6956750364731724e-05
synovitis of index finger,4.6956750364731724e-05
"Diabetes with other specified manifestations, type I [juvenile type], not stated as uncontrolled",4.600759760506331e-05
"Legal intervention involving injury by rifle pellet, suspect injured, initial encounter",4.600759760506331e-05
"Nondisplaced fracture of intermediate cuneiform of unspecified foot, subsequent encounter for fracture with nonunion",4.600759760506331e-05
"Crushed between ships without accident to watercraft, member of crew of other watercraft injured",4.528320730235728e-05
Os trigonum disorder,4.510738938925445e-05
Thyrotropin releasing factor adverse reaction,4.504866618066013e-05
Lingual caries,4.4565093050202286e-05
Desflurane overdose,4.4542998033205316e-05
diseases of blood and blood-forming organs complicating puerperium,4.381805069821628e-05
"Sprain of metacarpophalangeal joint of left index finger, subsequent encounter",4.381805069821628e-05
injury due to explosion of sea-based artillery shell during military operations,4.354977882921919e-05
(Acrocyanosis) or (erythocyanosis) or (vasospasm) or (peripheral vascular disease NOS),4.344630234827899e-05
"Neoplasms, Fibrous Tissue",4.344630234827899e-05
"Tuberculous oophoritis and salpingitis, tubercle bacilli found (in sputum) by microscopy",4.224485492018179e-05
"Disorder of ligament, unspecified foot",4.1968621105950134e-05
Adenosquamous Metaplastic Carcinoma of the Mouse Mammary Gland,4.156353147576459e-05
"pyelitis; complicating pregnancy, affecting fetus or newborn",4.124998696224121e-05
"Displaced fracture of medial condyle of right humerus, initial encounter for closed fracture",4.1048450951019714e-05
Allergy to pancreatin,4.0827707924804966e-05
Reversed differential,4.055586320433392e-05
Calabro syndrome,4.0542887847533895e-05
"Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion",3.994461091398289e-05
Steroid resistant nephrotic syndrome of childhood,3.994461091398289e-05
rumination; neurotic,3.9172332967572056e-05
CEREBRAL TEMPORAL GLIOBLASTOMA,3.9125353171064316e-05
"Displaced avulsion fracture of tuberosity of unspecified calcaneus, subsequent encounter for fracture with routine healing",3.9125353171064316e-05
"Miliaria crystallina, infantile",3.858584982247048e-05
"Nondisplaced simple supracondylar fracture without intercondylar fracture of left humerus, sequela",3.8336769458121826e-05
open medial dislocation of left elbow,3.8336769458121826e-05
MET NP_000236.2:p.V1070E,3.8245610599356386e-05
infestation by Clinostomum complanatum,3.7991585372728307e-05
Squamous cell carcinoma of the hypopharynx stage 0,3.77889416769044e-05
"Subluxation of interphalangeal joint of left thumb, subsequent encounter",3.7682052639828846e-05
Neoplasm of bone of sacrum,3.7265770183828385e-05
type 1 diabetes mellitus with diabetic ketoacidosis with coma,3.7265770183828385e-05
Malignant neoplasm of labia minora stage I,3.708282554346354e-05
Bone Leiomyoma,3.675781807534184e-05
"Unspecified motorcycle rider injured in collision with two- or three-wheeled motor vehicle in traffic accident, initial encounter",3.659780785929751e-05
"Laennec's cirrhosis, non-alcoholic",3.659780785929751e-05
Hit by object falling in train - unspecified person,3.454248638263388e-05
incidental adrenal cortical adenoma,3.429729508106226e-05
Allergy to brilliant green,3.429571951537407e-05
"Drug-induced gout, right hand",3.429571951537407e-05
Mucosal nodular melanoma,3.356471765052866e-05
Closed fracture of left patella,3.283780038723646e-05
Other bipolar disorder,3.283780038723646e-05
Intravenous nutrition (amino acids) adverse reaction,3.283643277244052e-05
Primary syphilis,3.213982650067805e-05
"Chromosome 15q, trisomy",3.1383300763196955e-05
Disseminated phthiriasis,3.1383300763196955e-05
"Laceration of extensor muscle, fascia and tendon of unspecified thumb at wrist and hand level, sequela",3.1383300763196955e-05
Benign Optic Nerve Sheath Neoplasms,3.113871441852575e-05
"Struck by boat or part thereof after fall or jump from damaged boat, docker or stevedore injured",3.10167183091054e-05
"deformity; artery, great",3.082907499809608e-05
chromosome 8p inverted duplication syndrome,3.054914158111118e-05
Other specified injuries of right foot,3.0322441957483748e-05
"Abscess of breast associated with pregnancy, unspecified trimester",3.020936833847861e-05
dose-response relationship,2.903632235733275e-05
Mycetoma due to Neotestudina rosatii,2.8716803124196376e-05
"Insect bite (nonvenomous), right thigh, sequela",2.868227435112403e-05
Allergy to baclofen,2.820637840390071e-05
"Accidental poisoning by drugs, medicines and biologicals",2.8134261161984693e-05
Pick Complex,2.8134261161984693e-05
Adenocarcinoma of the prostate stage II,2.8068120231992832e-05
"thyroid tissue; malposition, congenital",2.8068120231992832e-05
"Nondisplaced fracture of proximal phalanx of left great toe, sequela",2.7662179712044627e-05
"Pedestrian on roller-skates injured in collision with pedal cycle in nontraffic accident, initial encounter",2.7662179712044627e-05
