Phenotype,Network_score,z-score,P-value
"Animal-drawn vehicle accident involving collision with other object, fixed, movable or moving, not set in motion by motor vehicle, train or aircraft, other specified person injured",0.07461189164957252,0.4864084738889882,242
"War operations involving incendiary bullet, civilian, subsequent encounter",0.07461189164957252,0.4864084738889882,242
RETINAL CONE DYSTROPHY 4,0.07461189164957252,0.4864084738889882,242
"Meningitis, Bacterial",0.07461189164957252,0.4864084738889882,242
CEREBRAL TEMPORAL GLIOBLASTOMA,3.912535317106432e-05,0.13654635761821152,244
"Displaced avulsion fracture of tuberosity of unspecified calcaneus, subsequent encounter for fracture with routine healing",3.912535317106432e-05,0.13654635761821152,244
"Laceration without foreign body, unspecified hip, sequela",0.0033638986035022505,0.22552040166894535,245
Small noncleaved cell non-Burkitt's lymphoma (Working Formulation) refractory,1.6275498080362933e-05,0.002536737781681013,245
Major Depressive Disorder 1,0.00013429489689665192,0.017703784070825207,245
Deficiency of selenium AND/OR vitamin E,5.761629090677164e-05,-0.019705328986292785,246
"syphilis; early, latent, positive serology",1.7220021630556878e-05,0.1158967884555051,246
"Zygomatic fracture, left side, subsequent encounter for fracture with routine healing",0.002588461155118002,-0.03310914826637825,246
"Small cell B-cell lymphoma, lymph nodes of inguinal region and lower limb",6.838756942331241e-05,0.0004922667946511303,248
closed fracture of proximal scaphoid bone of right wrist,2.3514193506911824e-05,-0.01650874668991141,249
"Displaced fracture of first metatarsal bone, unspecified foot, subsequent encounter for fracture with nonunion",6.639991244150267e-05,-0.040017858901719196,250
Ciliophora Infections,2.4818884894009706e-05,0.10067000014586497,251
Fall on same level due to nature of surface,0.006904442468166583,0.07125292182984364,251
repetitive head banging,2.4818884894009706e-05,0.10067000014586497,251
"Noncollision motor vehicle traffic accident involving being hit by object thrown into or on motor vehicle while in motion, passenger of motor vehicle injured",0.00472402804309469,0.16787477246314583,251
Drostanolone propionate allergy,0.006904442468166583,0.07125292182984364,251
Pain with supination of forearm against resistance,0.006904442468166583,0.07125292182984364,251
allergy testing rabbit meat induration,0.0020210265012005667,0.3406338504681621,252
Histopathology finding,4.721264427455676e-05,-0.06242712374850559,252
Superficial spreading malignant melanoma of skin,0.0023477759780181576,0.17611704749576226,252
tuberculosis; lupus vulgaris,9.379362401582342e-05,-0.014014905185270467,253
"Open bite, unspecified foot, subsequent encounter",9.379362401582342e-05,-0.014014905185270467,253
"Motor vehicle nontraffic accident involving fall while boarding or alighting from motor vehicle, except off-road motor vehicle, not on public highway, unspecified person injured",6.01197034537785e-05,-0.03432966817701366,253
"Unspecified subluxation of right shoulder joint, initial encounter",6.01197034537785e-05,-0.03432966817701366,253
Closed fracture of left patella,3.283780038723646e-05,0.028978176007959298,254
Other bipolar disorder,3.283780038723646e-05,0.028978176007959298,254
"Other injury of flexor muscle, fascia and tendon of left index finger at wrist and hand level, initial encounter",0.0028841332307737544,0.29783675348151156,257
"X chromosome, trisomy Xq25",0.0022293645807992596,0.27976469671341636,258
Pedestrian with other conveyance injured in collision with pedal cycle in nontraffic accident,0.0022293645807992596,0.27976469671341636,258
Open wound of head (& [face]),8.043320663295065e-05,-0.09103175993286393,261
Congenital hereditary endothelial dystrophy type 2,0.00014065141069385272,-0.06488130382308113,263
Mouth movement impaired,0.00033303270530357583,0.07371846249355977,264
"Nontraffic accident involving collision, not on public highway, between motor vehicle, except off-road vehicle and moving object NOS, pedal cyclist injured",2.7602817914966727e-05,-0.053152588074354336,267
"Displaced fracture of medial condyle of right humerus, initial encounter for closed fracture",4.104845095101972e-05,-0.043260356658531327,267
Hypernatremia,0.0007734578849996047,0.24540781570922193,268
Bladder Well Differentiated Neuroendocrine Tumor,0.002942053940628187,0.03622699475590377,268
"Unspecified open wound, left thigh",0.00023131346230348607,-0.07789709181901285,273
Strain of tendon of foot and ankle,0.000431726977301328,-0.00588738423512377,273
Accidental pilocarpine overdose,0.00023131346230348607,-0.07789709181901285,273
"Unspecified injury of flexor muscle, fascia and tendon of other finger at wrist and hand level, subsequent encounter",0.00023131346230348607,-0.07789709181901285,273
Hypothalamic arteriovenous malformation,0.0638239426771716,0.36900781915281733,273
diabetes mellitus with multiple complications,0.0638239426771716,0.36900781915281733,273
"Hdl Deficiency, Type 2",0.00023131346230348607,-0.07789709181901285,273
apathetic hyperthyroidism with thyrotoxic crisis or storm,0.00023131346230348607,-0.07789709181901285,273
Allergy to cefotaxime,0.00023131346230348607,-0.07789709181901285,273
Attempt suicide - car exhaust,0.0002998257843906401,-0.03794078053157542,276
"Lead-induced chronic gout, unspecified shoulder, with tophus (tophi)",0.0002998257843906401,-0.03794078053157542,276
"Coloboma of optic disc, left eye",0.00011252408906932197,-0.12155536914887058,277
"Puncture wound without foreign body, unspecified hip, subsequent encounter",0.001386161894486839,0.23206786674917398,279
"Nondisplaced fracture of cuboid bone of left foot, initial encounter for closed fracture",0.00011920026837277958,-0.1274637698811077,280
Myeloid/Lymphoid Neoplasms with PDGFRB Rearrangement,0.0007225800822279646,0.04115701465406464,283
CNS LESION RING ENHANCING,0.0006417781803748909,-0.010650965304891399,284
Mebendazole adverse reaction,0.0001279504652678122,-0.03925081787735709,284
Malignant neoplasm of lateral wall of nasopharynx stage IV,0.0006417781803748909,-0.010650965304891399,284
neoplasm of soft tissue of calf,0.0001279504652678122,-0.03925081787735709,284
Chromosome 3 distal deletion,0.0006417781803748909,-0.010650965304891399,284
"Fracture of subcondylar process of left mandible, subsequent encounter for fracture with nonunion",0.00018819002187991764,0.01798114128797887,285
Paleocerebellar aplasia,0.00034193834465018075,-0.04283212509911903,285
diabetic ulcers on both feet,0.0006050281146531345,-0.07369668299724873,286
Myeloperoxidase antibody test positive,0.0005499227803286489,0.1810422385549138,287
bruising of hymen,0.00046569219758597197,-0.03109734845379832,291
rupture; retina,0.0003257480134717383,-0.05877733519174574,293
"Alcohol induced bipolar or related disorder, without use disorder",0.06083093179203349,0.28912931863295327,297
Hypochloremia (disorder),0.00023729152388234664,-0.07970426875187572,297
diabetic retinal microaneurysms of both eyes,0.060244922860370254,0.2928638852315346,297
"t(12;22)(q13;q12.2)(ATF1,EWSR1)",0.00046060576559667395,-0.03721491280287819,297
"Open angle with borderline findings, high risk, unspecified eye",0.00046050599800523303,0.07271815539583046,297
"CHARCOT-MARIE-TOOTH DISEASE, TYPE 4C",0.0006637892646304707,-0.048660660835071375,298
macrocephaly-cutis marmorata telangiectatica congenita syndrome,0.0008312431384852077,-0.15681700747517455,299
"Peripheral T-cell lymphoma, not classified, lymph nodes of head, face, and neck",0.06009558885194917,0.293165803310676,299
"THROMBOCYTOPENIA, ANEMIA, AND MYELOFIBROSIS",0.0005934147675808985,-0.017282992769940296,300
Persistent vomiting,0.0005934147675808985,-0.017282992769940296,300
Anti-DNA antibodies positive result,7.309841590472946e-05,-0.05184002454639415,303
"Tuberculous oophoritis and salpingitis, tubercle bacilli found (in sputum) by microscopy",4.2244854920181784e-05,-0.10493980504915439,304
synovitis of right foot,8.79538880595167e-05,-0.057561984716534766,306
Pedestrian on roller-skates injured in collision with two- or three-wheeled motor vehicle in traffic accident,0.00013225209006663603,-0.13567670438262974,306
Cryptosporidiosis associated with AIDS,0.00011428212082300416,-0.17799624379801202,307
"Merkel cell carcinoma of left lower eyelid, including canthus",0.0001448785764745406,-0.035030778478486256,308
Acquired abnormality of atrium,9.97444709534787e-05,-0.15578626484209337,309
neoplasm of superior vena cava,0.0007705528102296395,-0.07612676269554726,310
"factor; psychic, in diseases classified elsewhere",0.0010698365416521888,-0.039529701477962684,311
"Displaced avulsion fracture of tuberosity of right calcaneus, subsequent encounter for fracture with malunion",0.0057563921047372795,-0.028201191710261597,316
Pain co-occurrent and due to varicose veins of left leg,0.000263712123321634,-0.03460960682648723,317
Eosinophilic meningoencephalomyelitis,0.0022753764927368205,-0.012613842440195446,317
rectum; tuberculous (manifestation),0.00014413246529944824,-0.10101100372799524,318
Nasal mucosal necrosis,0.0007353429400843206,-0.10608115855841692,322
positive regulation of collecting lymphatic vessel constriction,0.0007353429400843206,-0.10608115855841692,322
"Tributary (branch) retinal vein occlusion, right eye, stable",0.0027028481284263393,0.09666597634229776,322
mucositis of bladder,0.0027028481284263393,0.09666597634229776,322
dislocation of tarsometatarsal joint of left foot,0.0007353429400843206,-0.10608115855841692,322
Ghost Cell Odontogenic Carcinoma,0.0007505564595812627,-0.09221674587515892,323
"Chromosome 1, q42 11 q42 12 duplication",0.0004709325431333101,-0.08780838065308746,325
"Spastic paraplegia, nephritis, deafness syndrome",0.0004360443621881427,-0.048767293698753524,325
Aborted systole,0.0004360443621881427,-0.048767293698753524,325
"Nonexudative age-related macular degeneration, left eye, advanced atrophic without subfoveal involvement",0.0014887301716652484,0.036987412207309465,325
traumatic arthritis of second toe of right foot,0.0032012011498478467,0.0027743039490492607,326
Intentional acetazolamide overdose,0.00010748478779003586,-0.1649558168016011,326
"Dislocation of jaw, bilateral, initial encounter",0.00010509037504511873,-0.12029680203994497,327
neuralgia; ear,0.0008023695053313368,0.15958731706568205,327
Recurrent Childhood Oligoastrocytoma,1.4898877526504346e-05,0.03538541452715294,328
"Chromosome 3, monosomy 3p25",0.0006513547954169464,0.045156800310666975,328
Other specified sprain of unspecified wrist,0.00021933134110974157,-0.14340272338302043,330
Puncture wound and foreign body of ankle,5.613969296760513e-05,-0.12175881091588348,330
Neonatal dermatosis due to maternally-acquired antibody,5.613969296760513e-05,-0.12175881091588348,330
"Epilepsy, Tonic",5.613969296760513e-05,-0.12175881091588348,330
Open wound: [lumbar region] or [flank without complication],0.0012859855330945896,0.29072000234609763,330
"Crushing injury of right wrist and hand, sequela",5.923699829113964e-05,-0.08406760580904761,334
Erythromycin overdose,8.828785176585078e-05,-0.16265282165833536,336
"Legal intervention involving injury by rifle pellet, suspect injured, initial encounter",4.600759760506331e-05,-0.05429347745746336,337
"Nondisplaced fracture of intermediate cuneiform of unspecified foot, subsequent encounter for fracture with nonunion",4.600759760506331e-05,-0.05429347745746336,337
"Diabetes with other specified manifestations, type I [juvenile type], not stated as uncontrolled",4.600759760506331e-05,-0.05429347745746336,337
Dactinomycin overdose,0.00015829374805957668,-0.042635065153610145,337
"Accidental poisoning by drugs, medicines and biologicals",2.81342611619847e-05,-0.07029989020605008,339
Pick Complex,2.81342611619847e-05,-0.07029989020605008,339
B-large cell anaplastic Lymphoma (Kiel Classification),0.0002791220453888625,-0.1225079396447792,339
Drug-induced personality disorder,2.004055779923949e-05,-0.03840343053440482,340
Primary non-active dental caries extending into enamel,2.004055779923949e-05,-0.03840343053440482,340
"Other neoplasms of uncertain or unknown behavior of lymphoid, hematopoietic and related tissue",0.00035799492528789864,-0.10977989322029828,340
Malignant neoplasm of floor of mouth stage I,2.004055779923949e-05,-0.03840343053440482,340
"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",2.004055779923949e-05,-0.03840343053440482,340
Neutrophilic dermatosis,9.293632059419668e-05,-0.16886365833522818,342
"Retrobulbar neuritis, bilateral",0.00025690605709915906,-0.11941053029657604,343
"Chronic gout due to renal impairment, left hand, without tophus (tophi)",0.0008074044524400014,-0.0783716750680343,343
Swine influenza virus (viruses that normally cause infections in pigs),0.00025690605709915906,-0.11941053029657604,343
Raynaud's phenomenon; calcinosis,0.0004526686873607353,-0.0653543148684369,348
Dibromopropamidine isethionate allergy,0.0004526686873607353,-0.0653543148684369,348
Hyperplastic cholecystopathy,9.697393769940262e-05,0.021969435445257188,350
Congenital undergrowth of distal part of limb (& lower limb),9.697393769940262e-05,0.021969435445257188,350
Aortic root finding,0.00011026385229746958,-0.08784399829580132,353
Readiness to learn,0.00020897580725107206,-0.21240718662964334,354
"Unspecified fracture of unspecified wrist and hand, initial encounter for closed fracture",0.00016758757332669598,-0.21788086204684282,354
ion homeostasis,2.2719045071686682e-05,-0.02759099346767395,356
"Pedestrian on roller-skates injured in collision with pedal cycle in nontraffic accident, initial encounter",2.766217971204462e-05,-0.10655599871051184,358
"Nondisplaced fracture of proximal phalanx of left great toe, sequela",2.766217971204462e-05,-0.10655599871051184,358
"Tuberculosis of adrenal glands, tubercle bacilli found (in sputum) by microscopy",0.00012654245152246226,-0.10930903044643786,360
Allergy to cyclofenil,0.000581936192152737,-0.11508911810749957,361
"bronchitis; acute or subacute, due to echovirus",0.000581936192152737,-0.11508911810749957,361
"Esophageal disorder, vagal",0.000768234960928939,-0.03279528657490627,362
open medial dislocation of left elbow,3.8336769458121826e-05,-0.12670856273698305,364
War operations involving rubber bullets,0.0005542567917299708,-0.21739438514731985,364
"Nondisplaced simple supracondylar fracture without intercondylar fracture of left humerus, sequela",3.8336769458121826e-05,-0.12670856273698305,364
pyelonephritis; leukemia (manifestation),0.016081663579678676,-0.05988976736605576,367
electric; cataract,0.016081663579678676,-0.05988976736605576,367
Postprocedural hemorrhage of a genitourinary system organ or structure following other procedure,0.016081663579678676,-0.05988976736605576,367
Tricuspid atrioventricular gradient,0.016081663579678676,-0.05988976736605576,367
open fracture of tarsometatarsal joint,0.016081663579678676,-0.05988976736605576,367
"Other hallucinogen use disorder, severe, with other hallucinogen-induced depressive disorder",5.1293427383582705e-05,-0.15185296761082434,369
Organophosphate pesticide allergy,0.00029552705622423254,-0.17144274156874298,370
Abdominal aortic aneurysm greater than 5.5 centimeters in male,0.004435416988624871,-0.12018173953566116,371
"injury; brain, with spinal cord",0.06548160488962593,0.04867894299335175,371
"muscle; injury, superficial",0.00011502232173531413,-0.16950960846307606,372
Splenomegaly Syndrome With Splenic Germinal Center Hypoplasia And Reduced Circulating T-Helper Cells,8.142170334743425e-05,-0.15192174015140805,372
pyelonephritis; tuberculous (manifestation),0.00011502232173531413,-0.16950960846307606,372
Nondisplaced fracture of navicular [scaphoid] of unspecified foot,0.004063151820260485,-0.05459987059792195,373
Strain of muscle of left upper arm,0.06759469841663437,0.02070285195947403,377
Malignant neoplasm of labia minora stage I,3.708282554346354e-05,-0.05780114121496966,381
"Nontraffic accident involving injury by being thrown against part of,or object in, moving motor vehicle, except off-road vehicle, not on highway, driver of motor vehicle injured",0.0025897723676848927,-0.1540661513280525,381
Juvenile Myoclonic Epilepsy,0.0016108072558165933,-0.026403817777345972,384
"Submersion or drowning due to being thrown overboard, other specified person injured",0.0004681080904315352,-0.12960717819784848,385
"Laceration with foreign body of right great toe with damage to nail, sequela",8.051212875514316e-05,-0.14574552646054278,386
"Struck by boat or part thereof after fall or jump from damaged boat, docker or stevedore injured",3.101671830910541e-05,-0.13484940596319803,387
"MYASTHENIC SYNDROME, CONGENITAL, 22",0.00016886105280187598,-0.15624430506394257,388
Pellucid marginal degeneration of cornea of left eye,0.00013356025926595494,-0.2720751279125696,388
Chronic viral hepatitis B with hepatitis D,0.00016886105280187598,-0.15624430506394257,388
Bilateral age-related cataract,0.00044069393363993823,-0.23593151850496202,391
Bile duct calculus with no mention of cholecystitis and with obstruction,0.0001801278048918273,-0.20596699430570978,394
Atrioventricular nodal function,0.0038363123804144527,-0.12155514104706588,395
HYPOTRICHOSIS 11,0.0038363123804144527,-0.12155514104706588,395
neoplasm; myelopathy (manifestation),0.0038363123804144527,-0.12155514104706588,395
intravenous catheter culture Klebsiella,0.00020578568421108267,-0.2478902673160039,396
FACE SKIN HEMANGIOMA,9.018014878911674e-05,-0.07283181664240533,398
Acquired disorder of neutrophil function,0.001038553545162496,-0.15287207276305909,399
Circumscribed alopecia areata of eyelashes/eyebrows,1.320247513706256e-05,-0.15309733921292357,399
Allergy to piperacillin,5.944642396161902e-05,-0.14117392916677732,400
Bacteria identified &#x7C; Body fluid &#x7C; Microbiology,2.985693212923544e-06,-0.14653802169109867,400
gastrointestinal tract; deformity,5.944642396161902e-05,-0.14117392916677732,400
"Other infective (teno)synovitis, unspecified shoulder",6.640486006521854e-06,-0.021399452915183786,402
"rupture in Descemet's membrane, both eyes",6.640486006521854e-06,-0.021399452915183786,402
"Other meniscus derangements, anterior horn of lateral meniscus, right knee",2.211289627309189e-05,-0.09808834792470869,405
Reflex hearing response,0.0006339403910251964,-0.06985250150034832,409
Bilateral benign neoplasm of ovaries,0.00010209154433093342,-0.13364721934245866,411
bone neoplasm of medial meniscus,0.0004448762435697943,-0.2583006047479217,411
contusion with intact skin of multiple locations of shoulder and upper arm,0.00031891348337129984,-0.1858267241268174,411
Partial deletion of the long arm of the Y chromosome,9.062386334075612e-05,-0.1563739807599297,412
Alveolar mandibular hyperplasia,9.062386334075612e-05,-0.1563739807599297,412
Allergy to dactinomycin,0.00011846900464048235,-0.2010181360416735,412
collier's; asthma,6.738239296221981e-05,-0.12243927733108771,415
"Juvenile rheumatoid arthritis, ankle and foot",0.006159962666706128,-0.17932164041268733,416
"Fracture of subcondylar process of mandible, unspecified side, subsequent encounter for fracture with delayed healing",0.00010175919413374703,-0.3079198513880451,416
late onset schizophrenia in remission,0.0029483462858846026,-0.07029466126006029,418
Bacteria identified &#x7C; Wound shallow &#x7C; Microbiology,0.0004793372754518112,-0.18972576523975232,419
"Parathyroid cancer, adult",0.0001660622970522716,-0.23753191258619205,420
Constitutional eosinopenia,0.0001660622970522716,-0.23753191258619205,420
"Person on outside of car injured in collision with sport utility vehicle in nontraffic accident, sequela",6.233726359955761e-05,-0.201920179372154,422
bone neoplasm of thumb of left hand,0.0006116059543820947,-0.12297541951273248,422
neoplasm of soft tissue of abdominal wall,0.002157914711633438,-0.1295729172925756,422
allergy testing walnut induration,0.0014677482620893796,-0.10778898052268722,423
Trochlea fracture of humerus,0.0014677482620893796,-0.10778898052268722,423
"Unspecified fracture of left calcaneus, initial encounter for closed fracture",0.0001657127340822766,-0.29473325679750206,424
feeling like screaming,0.00020840764607235216,-0.13288177261593875,425
Loose body in unspecified shoulder,9.736666511662726e-05,-0.20377337395559528,425
"Disorders of visual pathways in (due to) inflammatory disorders, left side",6.616381127171028e-06,-0.09970473854220724,426
5-HT3-receptor antagonist overdose of undetermined intent,6.616381127171028e-06,-0.09970473854220724,426
Skin flap necrosis,1.428508149748541e-05,-0.14546723487966792,427
Other disorders of white blood cells,0.0023003700884833144,-0.2206734394393945,430
Mononeuropathy due to type 1 diabetes mellitus,0.00047204402046377496,-0.17860237120393857,430
Postprocedural hematoma of a circulatory system organ or structure following a circulatory system procedure,0.00047204402046377496,-0.17860237120393857,430
"Insect bite (nonvenomous), right thigh, sequela",2.8682274351124037e-05,-0.11437045540309192,430
deep third degree burns of trunk with loss of back including buttocks,0.0014990403537396041,-0.08649890775924417,431
COLON NOS CANCER ADENOCARCINOMA METASTATIC,0.00018711284456210972,-0.16601358641324102,431
Regional enteritis,0.0008266672270280521,-0.1523258907643382,435
"Flail joint, right wrist",0.00012804227139823698,-0.3098297266298126,436
End-diastolic pulmonary regurgitation velocity,0.0017113361213396314,-0.1193642060589139,437
"Vertigo, Benign Recurrent, 1",2.1614725603573657e-06,-0.14121145729634427,438
CONDITIONS OF FETAL GROWTH AND MALNUTRITION,0.006553190074266939,-0.2102790952874855,440
Fatty acid oxidation disorder,1.1936294686445826e-05,-0.11181613463815032,440
giant cell and spindle cell carcinoma of liver,5.534985835381593e-05,-0.22633668374526855,440
"Person boarding or alighting a motorcycle injured in collision with pedestrian or animal, subsequent encounter",5.534985835381593e-05,-0.22633668374526855,440
"Other war operations occurring after cessation of hostilities, military personnel, sequela",0.0017708065534228718,-0.17517199826067442,443
Radiation-Recall Dermatitis,8.74174085054132e-06,-0.11971105805521146,443
"Strain of unspecified muscle and tendon at ankle and foot level, unspecified foot",0.0010005623031019242,-0.14801850055517776,444
"Diabetes with neurological manifestations, type II or unspecified type, uncontrolled",0.0010005623031019242,-0.14801850055517776,444
Closed anterior subluxation,0.0010005623031019242,-0.14801850055517776,444
"Chromosome 7, monosomy 7q21",0.0010005623031019242,-0.14801850055517776,444
fear of prognosis,7.043129773051254e-06,-0.08945241075020789,444
orthopedic disorders of spine,0.0008699019145375561,-0.18670879469832607,446
"Crushing injury of left foot, initial encounter",0.0002966032998833624,-0.2689301926517432,446
"Laceration with foreign body of unspecified great toe with damage to nail, subsequent encounter",0.00016743708367481446,-0.19921619236099225,447
Allergy to nitrofurazone,0.0010895007644951226,-0.16977682580162984,448
Tiletamine adverse reaction,1.934615700795969e-05,-0.1547669756962044,448
Mantle zone lymphoma stage II,6.89210342276932e-05,-0.24657379211953914,450
Allergy to lanatoside C,4.771038157450551e-06,-0.18614738506637993,450
"Puncture wound without foreign body, unspecified hip",0.00012505523279572473,-0.2646151010865291,452
Ipecacuanha adverse reaction,0.0002364999114079477,-0.36290122448295553,454
poisoning halogen derivatives aliphatic hydrocarbons self-inflicted overdose,0.0004361052104061662,-0.04582681276616457,455
nonfollicular lymphoma of intra-abdominal lymph nodes,0.0002676460102572658,-0.2867859979932858,455
"Inflammation due to internal prosthetic device,implant or graft",0.0006595849952843503,-0.17211929088921119,457
Intentional vindesine overdose,0.002113093527008446,-0.2556188753954766,457
Other disorders of left external ear in diseases classified elsewhere,0.0005416071568289484,-0.15491918430855775,457
allergy testing lodgepole pine erythema,0.002113093527008446,-0.2556188753954766,457
"Displaced other extraarticular fracture of right calcaneus, subsequent encounter for fracture with nonunion",0.0003253056542236169,-0.2769494853338949,458
Mucosal nodular melanoma,3.356471765052867e-05,-0.1379521839066401,458
"Mental and behavioral disorders due to use of cocaine, amnesic syndrome",0.004076921916477421,-0.12198688693208753,459
Papuloerythematous drug eruption,6.451673438333195e-05,-0.056674061007565224,462
Bilateral pars planitis,0.0001899604484507586,-0.2700570564979146,462
ECG: no myocardial infarction,0.00023806507039098672,-0.28822951461227586,462
"Valgus deformity, not elsewhere classified, unspecified knee",0.00043467749625328723,-0.3120025004050551,465
"Displaced fracture of epiphysis (separation) (upper) of unspecified femur, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with routine healing",0.00043467749625328723,-0.3120025004050551,465
Sertoli-Leydig Cell Tumor,9.557155109832793e-05,-0.2970455389514752,465
tuberculosis of glottis bacteriology and histology unknown,0.00010614348207479141,-0.1317036249463911,466
Hit by object falling in train - unspecified person,3.4542486382633885e-05,-0.16322016785174992,466
Chest heaviness,0.00034485515292698757,-0.2207648318954873,468
"Legal intervention involving injury by explosive shell, law enforcement official injured, subsequent encounter",0.0002706266517511079,-0.3349370107887459,470
Displaced fracture of medial cuneiform of left foot,5.3527922850698445e-05,-0.2606284802565486,473
Retained foreign body in wrist region,0.00040298220459107593,-0.2263247423438467,477
"Motor vehicle nontraffic accident involving collision, not on public highway, between motor vehicle, except off-road motor vehicle, and pedestrian",0.0005310134781883866,-0.19505183660532135,478
Chromosome Markers,0.00024803524888082954,-0.2934888446602508,478
genitourinary tuberculosis TB (+) other way (-) bacteriology (-) histology,0.0002809620889448881,-0.34817647432811194,479
Allergy to food additive,0.0009643809091703519,-0.3756984628708488,480
radio-ulnar synostosis-short stature-microcephaly-scoliosis-mental retardation syndrome,0.0009643809091703519,-0.3756984628708488,480
congenital absence of both ear lobes,0.0001746605440636906,-0.38644539432338154,480
Birth injuries to other parts of skeleton,0.0004223467626688566,-0.060251434726064014,482
Autosomal recessive secondary polycythemia not associated with VHL (Von Hippel Lindau) gene,0.0004223467626688566,-0.060251434726064014,482
Postural drop in blood pressure,0.00010717981895980245,-0.3051608742438071,484
Skin involvement in bacterial endocarditis,0.00027363896166592884,-0.33457282954093726,484
"Poisoning by expectorants, undetermined",2.1325326375842486e-05,-0.06945888327055877,484
Scirrhous carcinoma of the rectum stage IV,0.00011834859885432972,-0.29016310919264704,486
Mitomycin overdose of undetermined intent,9.530499294899464e-05,-0.2888408491145026,487
"Nondisplaced fracture of proximal phalanx of unspecified lesser toe(s), subsequent encounter for fracture with malunion",3.99446109139829e-05,-0.1763579212002026,489
Steroid resistant nephrotic syndrome of childhood,3.99446109139829e-05,-0.1763579212002026,489
type 1 diabetes with diabetic peripheral angiopathy without gangrene,0.0006890117822863932,-0.05129678051370473,495
aneurysm of right inferior renal artery,0.005783062649220781,-0.15228778457736383,496
Intermittent monocular exotropia of right eye,0.005783062649220781,-0.15228778457736383,496
Bilateral recurrent irreducible femoral hernia,5.255334193318834e-05,-0.2691955262781749,497
Flatulence &/or wind (& [symptom: [belching] or [bloating] or [eructation] or [flatulence] or [wind]]),5.255334193318834e-05,-0.2691955262781749,497
Co-trimoxazole allergy,4.368681829058542e-06,-0.03211510990453316,497
Clinical malaria,0.00013540015662842639,-0.39802482334833345,499
Mesenchymal hamartoma,0.00013540015662842639,-0.39802482334833345,499
Immune Complex Diseases,0.0001015800977277674,-0.18001546117863787,501
"Fatigue fracture of vertebra, lumbosacral region, subsequent encounter for fracture with routine healing",0.0004297795636933145,-0.2912820722539,501
mixed cellularity Hodgkin's lymphoma of renal pelvis,0.0004297795636933145,-0.2912820722539,501
Open Garden grade type III,8.312925652247155e-06,-0.18334584077205468,501
"Cystic meniscus, unspecified meniscus, right knee",8.930377683977469e-06,-0.054627829419234705,503
corneal ulceration bilateral midperipheral diffuse,2.3159114454103604e-06,-0.031715948108296824,506
small B-cell lymphocytic lymphoma of digestive tract,0.0028451521289737753,-0.21846914541020607,507
"Other injury of other specified muscles, fascia and tendons at wrist and hand level, left hand, subsequent encounter",0.0028451521289737753,-0.21846914541020607,507
Dissociative neurological symptom disorder co-occurrent with chorea,0.0028451521289737753,-0.21846914541020607,507
Crushed between ship and wharf,0.0003028123468226014,-0.26385113737788946,508
"Legal intervention involving injury by explosive shell, bystander injured",0.0003028123468226014,-0.26385113737788946,508
"Luxation of globe, bilateral",0.0001157394652622217,-0.2763237219941031,510
"Pedestrian on roller-skates injured in collision with pedal cycle in nontraffic accident, sequela",0.00015003165340478992,-0.18811586259291388,511
Staphylococcus aureus septicaemia,0.00023613997876225105,-0.4148553044868621,513
Allergy to crisantaspase,0.00023613997876225105,-0.4148553044868621,513
diffuse nodular histiocytic (NH) lymphoma of intra-abdominal lymph nodes,0.0006114808576118026,-0.2789958477523449,514
Struck by instrument of aggression,2.4737680137375118e-05,-0.03379949989531742,515
Other specified disorders of binocular movement,1.2044522585458234e-05,-0.2745552240118064,517
"maternal nervous system disease complicating pregnancy, first trimester",0.00014163254800872901,-0.3418111529740217,518
Accidental etomidate overdose,0.00036494429648869684,-0.2406286773914191,520
Rh blood group observed,0.00039322740756081133,-0.3324278064600149,521
"MENTAL RETARDATION, X-LINKED 35",0.00039322740756081133,-0.3324278064600149,521
"mechanical breakdown of bone device, implant, or graft",0.00039322740756081133,-0.3324278064600149,521
Abscess of breast,1.801427050116346e-05,-0.15042253778710302,521
Vocal volume disorder,1.9135283092460422e-05,-0.1123062083328592,523
noxious influence from other noxious substance via placenta or breast milk,0.00023139884351387136,-0.363918288718981,523
Bilateral pseudopapilledema of eyes,1.1555565057590425e-05,-0.11116737742175252,525
"Nondisplaced fracture of first metatarsal bone, left foot, subsequent encounter for fracture with routine healing",0.00010895515313445091,-0.3253653625253213,526
Mycetoma due to Neotestudina rosatii,2.871680312419637e-05,-0.1570583551276296,528
Psammomatous Meningioma,0.00042361038528465427,-0.3807825030561564,528
"Displaced other extraarticular fracture of left calcaneus, subsequent encounter for fracture with malunion",0.00042418540586683194,-0.37886201349928683,528
Deprivation of nourishment of elderly person,0.00017272446498515386,-0.3684984922731855,529
"Unspecified injury of flexor muscle, fascia and tendon of right middle finger at wrist and hand level, subsequent encounter",0.0005123664027173461,-0.6645836462868063,531
"Traumatic rupture of unspecified ulnocarpal (palmar) ligament, subsequent encounter",0.0003746288278681978,-0.055088312839546176,531
feeling like giving up,2.2328417000200375e-05,-0.1447293933354471,532
EYE INJURY GUNSHOT WOUND,1.1821024711710293e-06,-0.12661184758695673,533
"Calculus of gallbladder and bile duct with other cholecystitis, with obstruction",0.0009123332735672267,-0.2498008047270121,533
Open bite of unspecified great toe with damage to nail,0.0003073766367109117,-0.3107118858173106,534
